9,2006,1,3,0,0,0,2,0,3,1
9,2006,2,0,0,0,0,0,0,0,0
9,2006,3,3,0,0,0,2,0,3,1
9,2007,1,1,0,0,0,1,0,1,0
9,2007,2,0,0,0,0,0,0,0,0
9,2007,3,1,0,0,0,1,0,1,0
9,2008,1,0,0,0,0,0,0,0,0
9,2008,2,0,0,0,0,0,0,0,0
9,2008,3,0,0,0,0,0,0,0,0
9,2009,1,1,0,0,0,0,0,1,1
9,2009,2,0,0,0,0,0,0,0,0
9,2009,3,1,0,0,0,0,0,1,1
9,2010,1,1,0,0,0,0,0,1,1
9,2010,2,0,0,0,0,0,0,0,0
9,2010,3,1,0,0,0,0,0,1,1
10,2001,1,381,0,81,154,59,41,383,48
10,2001,2,9,0,3,2,1,0,9,3
10,2001,3,372,0,78,152,58,41,374,45
10,2002,1,403,0,54,52,217,49,407,35
10,2002,2,32,0,6,12,10,0,32,4
10,2002,3,371,0,48,40,207,49,375,31
10,2003,1,490,0,50,76,321,17,490,26
10,2003,2,21,0,5,11,4,0,21,1
10,2003,3,469,0,45,65,317,17,469,25
10,2004,1,551,0,126,77,282,6,551,60
10,2004,2,16,0,7,6,2,0,16,1
10,2004,3,535,0,119,71,280,6,535,59
10,2005,1,658,2,120,55,404,25,666,60
10,2005,2,32,0,9,10,2,0,32,11
10,2005,3,626,2,111,45,402,25,634,49
10,2006,1,623,2,111,267,155,21,626,70
10,2006,2,26,0,4,12,7,0,26,3
10,2006,3,597,2,107,255,148,21,600,67
10,2007,1,598,1,94,228,179,24,602,76
10,2007,2,18,0,2,9,5,0,18,2
10,2007,3,580,1,92,219,174,24,584,74
10,2008,1,466,6,95,135,133,30,470,71
10,2008,2,37,4,12,8,10,1,37,2
10,2008,3,429,2,83,127,123,29,433,69
10,2009,1,469,1,72,188,141,20,469,47
10,2009,2,19,0,3,5,6,2,19,3
10,2009,3,450,1,69,183,135,18,450,44
10,2010,1,507,1,79,174,168,34,507,51
10,2010,2,21,0,11,3,1,0,21,6
10,2010,3,486,1,68,171,167,34,486,45
11,2001,1,12,0,7,1,0,1,12,3
11,2001,2,0,0,0,0,0,0,0,0
11,2001,3,12,0,7,1,0,1,12,3
11,2002,1,12,0,3,3,4,1,12,1
11,2002,2,0,0,0,0,0,0,0,0
11,2002,3,12,0,3,3,4,1,12,1
11,2003,1,31,0,9,8,7,2,32,6
11,2003,2,0,0,0,0,0,0,0,0
11,2003,3,31,0,9,8,7,2,32,6
11,2004,1,37,0,7,5,12,5,37,8
11,2004,2,1,0,0,1,0,0,1,0
11,2004,3,36,0,7,4,12,5,36,8
11,2005,1,20,0,4,7,4,1,20,4
11,2005,2,1,0,0,0,0,0,1,1
11,2005,3,19,0,4,7,4,1,19,3
11,2006,1,21,1,4,9,5,1,21,1
11,2006,2,1,0,0,0,1,0,1,0
11,2006,3,20,1,4,9,4,1,20,1
11,2007,1,20,0,4,7,4,1,20,4
11,2007,2,1,0,0,1,0,0,1,0
11,2007,3,19,0,4,6,4,1,19,4
11,2008,1,30,2,6,11,7,3,30,1
11,2008,2,0,0,0,0,0,0,0,0
11,2008,3,30,2,6,11,7,3,30,1
11,2009,1,47,0,11,21,15,2,50,1
11,2009,2,1,0,0,1,0,0,1,0
11,2009,3,46,0,11,20,15,2,49,1
11,2010,1,36,2,5,14,11,0,36,4
11,2010,2,2,0,0,2,0,0,2,0
11,2010,3,34,2,5,12,11,0,34,4
12,2001,1,286,0,23,87,125,36,286,15
12,2001,2,2,0,0,2,0,0,2,0
12,2001,3,284,0,23,85,125,36,284,15
12,2002,1,267,0,16,43,176,17,268,16
12,2002,2,10,0,4,2,2,0,10,2
12,2002,3,257,0,12,41,174,17,258,14
12,2003,1,236,0,17,46,143,13,236,17
12,2003,2,7,0,0,3,3,0,7,1
12,2003,3,229,0,17,43,140,13,229,16
12,2004,1,339,2,27,57,194,47,339,12
12,2004,2,14,0,2,2,7,3,14,0
12,2004,3,325,2,25,55,187,44,325,12
12,2005,1,324,0,28,44,218,16,324,18
12,2005,2,19,0,4,5,8,0,19,2
12,2005,3,305,0,24,39,210,16,305,16
12,2006,1,354,1,30,62,213,28,354,20
12,2006,2,16,0,2,0,14,0,16,0
12,2006,3,338,1,28,62,199,28,338,20
12,2007,1,316,1,30,51,180,37,317,18
12,2007,2,3,0,0,1,0,1,3,1
12,2007,3,313,1,30,50,180,36,314,17
12,2008,1,374,1,27,57,217,57,374,15
12,2008,2,4,0,1,2,1,0,4,0
12,2008,3,370,1,26,55,216,57,370,15
12,2009,1,433,1,27,50,308,32,433,15
12,2009,2,18,0,2,3,10,2,18,1
12,2009,3,415,1,25,47,298,30,415,14
12,2010,1,408,2,28,53,261,42,408,22
12,2010,2,4,0,0,2,1,0,4,1
12,2010,3,404,2,28,51,260,42,404,21
13,2001,1,398,3,62,125,134,40,398,34
13,2001,2,0,0,0,0,0,0,0,0
13,2001,3,398,3,62,125,134,40,398,34
13,2002,1,361,1,49,6,237,39,361,29
13,2002,2,52,0,6,3,39,4,52,0
13,2002,3,309,1,43,3,198,35,309,29
13,2003,1,353,0,5,70,248,28,353,2
13,2003,2,14,0,0,3,11,0,14,0
13,2003,3,339,0,5,67,237,28,339,2
13,2004,1,386,0,2,20,315,47,386,2
13,2004,2,20,0,0,3,13,4,20,0
13,2004,3,366,0,2,17,302,43,366,2
13,2005,1,461,6,34,97,181,143,461,0
13,2005,2,15,0,0,3,10,2,15,0
13,2005,3,446,6,34,94,171,141,446,0
13,2006,1,608,5,22,153,376,51,608,1
13,2006,2,10,0,0,0,8,2,10,0
13,2006,3,598,5,22,153,368,49,598,1
13,2007,1,488,3,26,79,322,41,488,17
13,2007,2,3,0,2,0,1,0,3,0
13,2007,3,485,3,24,79,321,41,485,17
13,2008,1,631,5,22,38,495,61,631,10
13,2008,2,8,1,1,2,4,0,8,0
13,2008,3,623,4,21,36,491,61,623,10
13,2009,1,603,3,27,70,430,54,603,19
13,2009,2,12,0,2,0,7,1,12,2
13,2009,3,591,3,25,70,423,53,591,17
13,2010,1,720,5,23,80,481,127,720,4
13,2010,2,15,0,1,1,11,2,15,0
13,2010,3,705,5,22,79,470,125,705,4
14,2001,1,124,2,15,43,35,9,124,20
14,2001,2,0,0,0,0,0,0,0,0
14,2001,3,124,2,15,43,35,9,124,20
14,2002,1,137,4,5,16,71,36,137,5
14,2002,2,1,0,1,0,0,0,1,0
14,2002,3,136,4,4,16,71,36,136,5
14,2003,1,126,0,14,25,56,23,126,8
14,2003,2,2,0,0,1,1,0,2,0
14,2003,3,124,0,14,24,55,23,124,8
14,2004,1,153,5,11,17,68,48,153,4
14,2004,2,8,0,2,1,3,2,8,0
14,2004,3,145,5,9,16,65,46,145,4
14,2005,1,141,2,17,30,63,18,141,11
14,2005,2,5,0,1,2,2,0,5,0
14,2005,3,136,2,16,28,61,18,136,11
14,2006,1,113,1,9,27,66,4,113,6
14,2006,2,7,0,2,1,2,0,7,2
14,2006,3,106,1,7,26,64,4,106,4
14,2007,1,159,2,19,46,58,23,159,11
14,2007,2,2,0,0,0,0,1,2,1
14,2007,3,157,2,19,46,58,22,157,10
14,2008,1,157,1,16,44,68,20,157,8
14,2008,2,1,0,1,0,0,0,1,0
14,2008,3,156,1,15,44,68,20,156,8
14,2009,1,183,0,16,55,84,16,183,12
14,2009,2,10,0,2,5,1,1,10,1
14,2009,3,173,0,14,50,83,15,173,11
14,2010,1,160,1,16,48,67,20,160,8
14,2010,2,7,1,3,2,1,0,7,0
14,2010,3,153,0,13,46,66,20,153,8
15,2001,1,169,0,24,41,84,20,169,0
15,2001,2,2,0,0,1,1,0,2,0
15,2001,3,167,0,24,40,83,20,167,0
15,2002,1,192,1,0,7,140,44,192,0
15,2002,2,3,0,0,0,3,0,3,0
15,2002,3,189,1,0,7,137,44,189,0
15,2003,1,211,0,1,0,147,62,211,1
15,2003,2,2,0,0,0,2,0,2,0
15,2003,3,209,0,1,0,145,62,209,1
15,2004,1,218,0,0,2,170,44,218,2
15,2004,2,1,0,0,0,1,0,1,0
15,2004,3,217,0,0,2,169,44,217,2
15,2005,1,201,2,0,3,153,42,201,1
15,2005,2,0,0,0,0,0,0,0,0
15,2005,3,201,2,0,3,153,42,201,1
15,2006,1,250,1,8,0,193,48,250,0
15,2006,2,0,0,0,0,0,0,0,0
15,2006,3,250,1,8,0,193,48,250,0
15,2007,1,288,0,5,10,176,97,288,0
15,2007,2,0,0,0,0,0,0,0,0
15,2007,3,288,0,5,10,176,97,288,0
15,2008,1,219,0,0,3,155,59,219,2
15,2008,2,0,0,0,0,0,0,0,0
15,2008,3,219,0,0,3,155,59,219,2
15,2009,1,237,2,1,3,177,52,235,0
15,2009,2,4,0,1,0,2,1,4,0
15,2009,3,233,2,0,3,175,51,231,0
15,2010,1,245,0,1,7,187,50,245,0
15,2010,2,0,0,0,0,0,0,0,0
15,2010,3,245,0,1,7,187,50,245,0
16,2001,1,567,0,3,4,478,73,567,9
16,2001,2,12,0,3,4,2,2,12,1
16,2001,3,555,0,0,0,476,71,555,8
16,2002,1,797,0,0,43,676,78,797,0
16,2002,2,18,0,0,4,11,3,18,0
16,2002,3,779,0,0,39,665,75,779,0
16,2003,1,712,0,6,10,606,90,712,0
16,2003,2,14,0,2,6,6,0,14,0
16,2003,3,698,0,4,4,600,90,698,0
16,2004,1,797,0,0,43,676,78,797,0
16,2004,2,18,0,0,4,11,3,18,0
16,2004,3,779,0,0,39,665,75,779,0
16,2005,1,753,1,7,12,384,343,753,6
16,2005,2,120,0,4,8,65,41,120,2
16,2005,3,633,1,3,4,319,302,633,4
16,2006,1,799,2,45,198,419,133,799,2
16,2006,2,94,0,6,21,50,17,94,0
16,2006,3,705,2,39,177,369,116,705,2
16,2007,1,855,5,15,8,639,188,855,0
16,2007,2,0,0,0,0,0,0,0,0
16,2007,3,855,5,15,8,639,188,855,0
16,2008,1,791,2,2,5,662,119,791,1
16,2008,2,12,0,0,0,7,5,12,0
16,2008,3,779,2,2,5,655,114,779,1
16,2009,1,719,0,0,5,494,216,719,4
16,2009,2,22,0,0,0,16,6,22,0
16,2009,3,697,0,0,5,478,210,697,4
16,2010,1,773,0,0,0,604,169,773,0
16,2010,2,11,0,0,0,10,1,11,0
16,2010,3,762,0,0,0,594,168,762,0
17,2001,1,293,0,63,62,123,21,293,24
17,2001,2,5,0,0,1,1,0,5,3
17,2001,3,288,0,63,61,122,21,288,21
17,2002,1,292,1,10,6,218,54,292,3
17,2002,2,4,0,1,0,3,0,4,0
17,2002,3,288,1,9,6,215,54,288,3
17,2003,1,321,16,47,67,135,38,321,18
17,2003,2,1,0,0,0,0,0,1,1
17,2003,3,320,16,47,67,135,38,320,17
17,2004,1,291,0,15,12,201,48,291,15
17,2004,2,7,0,1,0,4,0,7,2
17,2004,3,284,0,14,12,197,48,284,13
17,2005,1,343,0,13,21,234,61,343,14
17,2005,2,5,0,0,0,3,2,5,0
